39.9,3.3,3.4,14.9,0.6,6.9
38.4,4.7,3.2,10.0,0.8,4.5
42.7,5.7,3.8,8.7,1.4,5.7
49.6,4.1,4.3,18.8,0.7,8.1
39.7,5.1,3.3,7.5,1.3,6.0
43.8,5.0,3.7,13.5,0.6,4.6
40.0,3.1,3.5,13.6,1.0,8.6
37.2,5.2,3.4,7.1,1.3,4.7
41.5,4.0,3.5,14.0,0.7,6.0
48.6,3.5,4.1,18.5,0.8,9.7
44.2,3.9,3.9,14.2,1.2,8.8
42.2,4.9,3.5,12.0,0.7,5.0
44.4,4.6,3.6,14.1,0.6,5.8
39.7,4.3,3.4,12.5,0.6,4.8
42.7,4.9,3.4,12.6,0.5,4.7
44.1,5.0,3.7,12.2,0.9,5.8
43.7,4.6,3.5,14.2,0.5,4.9
44.3,5.1,3.6,13.3,0.5,4.6
42.7,5.6,3.8,9.9,1.1,5.1
41.9,5.6,3.7,8.9,1.3,5.2
42.8,5.0,3.6,12.1,0.8,5.1
45.1,4.4,3.9,15.4,0.7,6.2
44.4,5.0,3.8,14.0,0.6,4.7
43.1,5.6,3.6,9.8,1.1,5.3
45.9,5.1,3.7,15.7,0.2,3.8
38.2,5.1,3.1,9.5,0.6,3.1
41.2,5.2,3.7,9.9,1.2,5.5
44.6,5.3,4.0,11.1,1.3,6.7
48.3,2.8,4.2,21.2,0.5,9.7
44.5,4.2,3.7,18.1,-0.1,3.8
44.5,2.9,3.7,19.3,0.3,7.6
42.3,4.7,3.5,13.8,0.4,4.1
45.1,2.7,3.8,18.6,0.7,9.9
44.5,4.4,4.0,14.4,1.0,7.2
39.8,4.3,3.3,12.4,0.6,4.9
45.1,4.8,3.6,14.3,0.6,5.5
43.0,4.5,3.9,11.5,1.4,8.0
41.0,4.8,3.7,10.8,1.1,6.0
44.2,2.9,4.0,16.9,1.1,9.9
45.0,3.4,3.9,19.3,0.2,6.5
44.0,3.3,3.7,18.1,0.4,6.9
44.3,4.5,3.8,15.3,0.5,5.5
41.8,5.2,3.3,11.3,0.5,3.9
45.6,4.5,4.0,14.9,0.9,7.0
41.1,3.9,3.5,12.9,0.9,6.9
44.3,4.1,4.1,14.1,1.2,8.3
42.8,4.2,3.7,15.4,0.5,5.1
37.4,4.7,3.0,9.4,0.7,3.8
37.4,5.4,3.4,6.6,1.3,4.6
41.3,4.3,3.7,13.5,0.7,5.4
48.9,2.8,4.0,19.7,0.8,11.1
43.1,4.8,3.7,12.1,0.9,6.0
33.9,3.4,3.0,9.6,1.0,6.2
42.2,3.7,3.5,16.4,0.2,5.3
39.5,4.4,3.3,11.1,0.8,5.4
46.6,4.6,4.1,15.1,0.9,7.2
44.3,4.6,3.8,15.2,0.5,5.3
44.2,3.7,3.7,15.7,0.7,7.7
34.8,3.2,2.8,11.5,0.5,5.5
42.5,4.4,3.6,12.9,0.9,6.2
39.2,5.0,3.4,7.3,1.5,6.7
43.2,4.8,3.8,12.7,0.9,5.9
42.3,4.4,3.4,13.8,0.4,5.1
35.4,3.3,2.9,11.4,0.7,6.0
40.0,4.2,3.5,11.9,0.9,6.0
48.2,4.3,4.0,17.4,0.6,7.0
47.8,5.5,4.1,13.7,0.9,5.9
41.6,4.4,3.7,13.8,0.7,5.2
41.5,3.8,3.4,15.1,0.4,5.7
46.3,2.5,4.1,19.9,0.8,10.5
41.6,5.1,3.4,11.5,0.6,4.3
40.8,5.1,3.2,10.5,0.6,4.1
42.1,5.1,3.4,11.6,0.6,4.3
46.6,4.9,4.2,13.8,1.2,7.4
35.6,4.7,3.2,5.5,1.6,6.6
39.3,4.9,3.4,10.0,0.9,4.5
39.9,5.7,3.3,8.8,0.8,3.0
42.1,4.9,3.4,13.0,0.4,3.7
44.3,4.4,4.0,14.7,0.9,6.7
44.1,5.7,3.5,10.9,0.7,4.2
43.7,4.2,3.7,15.6,0.5,5.8
43.2,4.8,3.7,12.4,0.9,5.9
43.1,4.3,3.4,15.8,0.0,3.9
44.8,4.7,3.7,15.1,0.4,4.8
42.1,4.2,3.6,12.5,1.0,7.1
38.2,4.5,3.1,9.8,0.8,4.8
44.3,5.6,3.9,10.7,1.2,5.4
39.0,3.9,3.4,12.4,0.8,6.0
39.6,5.2,3.6,6.1,1.9,7.5
40.9,5.5,3.5,10.3,0.8,3.5
38.9,4.2,3.2,13.2,0.3,3.9
39.0,3.9,3.2,14.7,0.1,3.6
46.5,4.6,4.1,14.6,1.0,7.5
43.1,1.9,3.6,19.9,0.5,9.8
46.7,2.8,3.6,20.8,0.1,8.0
43.2,5.4,3.8,11.2,0.9,4.8
45.9,5.1,4.0,14.0,0.8,5.7
44.8,3.3,3.6,16.4,0.8,8.9
38.8,5.8,3.4,6.0,1.4,4.7
37.5,3.8,3.0,10.0,1.0,6.8
40.0,5.3,3.2,8.5,0.9,4.5
37.5,4.6,3.0,8.4,1.0,5.3
47.7,3.8,3.9,18.7,0.4,7.4
47.4,4.4,4.1,16.0,0.9,7.5
43.2,3.8,3.5,15.8,0.4,6.3
39.9,4.5,3.2,10.0,1.0,6.1
38.7,5.4,3.3,8.4,0.9,3.6
46.6,3.6,4.2,16.6,1.1,9.6
47.7,5.0,4.2,15.9,0.7,5.9
39.1,5.2,3.6,8.9,1.1,4.5
38.4,4.6,3.2,10.2,0.8,4.7
41.7,5.3,3.3,10.9,0.6,3.7
49.9,3.8,4.3,19.7,0.6,8.6
44.1,5.7,3.8,11.2,0.9,4.5
41.1,4.7,3.4,11.6,0.8,5.3
48.4,3.9,4.2,17.3,0.9,9.0
42.3,4.9,3.4,12.6,0.5,4.4
37.9,4.3,2.9,9.5,0.8,5.6
45.1,5.1,4.0,10.8,1.6,8.1
43.8,3.9,3.7,13.7,1.1,8.5
45.8,5.2,4.0,13.6,0.9,5.6
46.8,3.9,3.6,18.3,0.1,6.2
39.9,3.9,3.4,11.6,1.1,7.5
46.1,2.7,3.7,22.6,-0.3,6.7
42.3,6.1,3.4,8.0,1.0,3.8
44.8,5.9,3.9,11.2,1.0,4.6
37.0,5.3,3.1,6.9,1.0,3.9
45.5,4.7,3.5,15.3,0.3,5.0
39.5,5.4,3.5,7.1,1.4,5.4
39.2,3.7,3.3,13.6,0.5,5.4
46.3,3.7,4.1,18.9,0.4,6.9
39.3,4.7,3.5,9.2,1.3,6.4
46.6,2.5,3.8,21.5,0.2,8.6
40.6,6.4,3.6,6.2,1.4,3.9
41.8,6.2,3.6,7.8,1.1,3.7
44.6,5.2,4.0,11.8,1.2,6.5
40.5,6.0,3.4,8.3,0.9,2.9
43.3,3.3,3.8,18.4,0.3,6.5
46.3,3.1,4.2,19.1,0.8,9.2
45.3,3.6,3.7,16.8,0.6,7.8
48.0,3.4,4.3,18.2,1.0,9.7
45.5,4.9,3.7,13.1,0.9,6.4
43.1,4.7,3.4,13.1,0.5,5.0
44.9,4.8,3.6,14.9,0.3,4.6
41.8,4.9,3.6,9.5,1.3,6.9
40.5,5.1,3.5,11.1,0.7,3.7
43.3,5.0,3.5,13.4,0.4,4.1
48.0,3.8,3.9,20.0,0.1,6.3
41.1,3.6,3.5,16.0,0.4,5.8
43.7,3.3,3.6,18.2,0.2,6.6
39.2,5.5,3.3,7.8,1.1,4.4
35.9,3.1,2.8,14.2,0.1,4.3
46.5,4.7,4.2,15.5,0.9,6.7
48.8,4.0,4.1,18.7,0.5,7.5
42.5,4.6,3.8,13.1,0.8,5.9
40.4,4.4,3.4,12.0,0.8,5.6
38.7,5.4,3.2,8.6,0.8,3.2
42.4,5.2,3.9,10.1,1.4,6.3
41.3,3.4,3.5,15.1,0.6,6.9
41.7,5.0,3.4,11.7,0.6,4.3
43.7,5.6,3.6,11.0,0.8,4.5
43.9,5.3,3.9,11.5,1.1,5.9
41.8,4.1,3.6,12.7,1.0,7.1
41.9,3.7,3.6,15.6,0.5,6.3
43.4,5.4,4.0,9.4,1.5,6.8
37.0,3.5,3.3,11.4,0.9,6.8
43.1,4.2,3.7,14.4,0.6,6.0
41.6,4.3,3.7,12.9,0.9,6.3
43.5,4.6,3.8,14.5,0.6,5.3
47.0,4.7,4.0,14.4,1.0,7.7
46.2,1.8,3.8,22.8,0.2,9.9
39.8,5.1,3.3,9.9,0.8,4.0
44.4,6.6,4.0,8.0,1.4,4.5
48.4,4.6,4.2,18.1,0.4,5.9
41.5,4.4,3.6,12.9,0.8,5.6
46.2,3.4,4.1,17.0,1.0,9.5
39.7,5.8,3.4,7.9,1.0,3.3
49.1,4.6,4.2,18.2,0.5,6.2
44.7,5.0,4.1,10.6,1.6,8.2
41.4,5.0,3.5,11.4,0.7,4.2
42.2,4.5,3.7,13.0,0.8,5.9
40.6,4.2,3.6,11.8,1.0,6.7
44.6,2.7,3.5,17.6,0.6,9.6
48.4,3.2,4.1,21.0,0.3,8.1
44.8,3.2,3.6,19.2,0.1,6.8
49.3,2.6,4.3,22.1,0.6,10.4
45.7,4.3,4.1,14.8,1.1,8.1
50.1,1.8,4.2,24.1,0.5,11.8
56.4,4.7,4.6,24.7,-0.3,5.5
43.0,5.2,3.9,11.7,1.0,5.2
39.4,4.7,3.2,11.1,0.6,4.0
42.8,3.8,3.6,14.7,0.7,7.0
47.0,3.2,3.7,20.6,0.0,7.0
43.9,3.8,3.7,16.2,0.5,6.5
40.4,3.9,3.3,13.1,0.6,6.1
45.7,2.6,3.9,21.4,0.2,8.2
44.0,3.0,3.8,17.8,0.6,8.5
41.9,5.0,3.5,11.0,0.8,5.2
40.6,3.9,3.6,12.9,0.9,6.8
42.3,5.9,3.4,9.9,0.6,2.9
45.4,2.9,3.9,19.1,0.5,8.6
38.1,4.9,3.2,7.7,1.2,5.4
43.4,3.3,3.6,15.3,0.9,9.0
44.0,3.6,3.4,18.8,-0.2,4.7
45.0,4.4,3.9,11.9,1.5,9.4
45.6,2.8,3.9,19.4,0.6,9.1
41.4,4.7,3.4,12.6,0.5,4.3
44.6,3.6,3.7,17.6,0.4,6.7
37.0,5.1,3.1,7.8,0.9,3.7
44.8,4.6,3.6,13.6,0.7,6.3
49.3,4.2,4.2,17.7,0.8,8.3
38.5,5.4,3.2,7.0,1.1,4.5
